created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Feb 16 05:15:25 +0000 2021;1361544694056902661;"@HaloBCA Knp saya tdk bisa akses Welma dari tgl 14 sampai skrg? Saya ke BCA cabang Taman Anggrek tapi ndak ada yg bisa bantu. Bgm caranya akses ke Welma? https://t.co/7bA5xogJAy";1;6;0;0;in;153323568;1361544694056902661;lina_ho;https://twitter.com/lina_ho/status/1361544694056902661
Tue Feb 16 02:19:10 +0000 2021;1361500338143047681;"@nanasunbaenim 3. Registrasi BCA ID. 4. Aktivasi BCA ID menggunakan link yang dikirimkan ke email. 5. Setelah melalui poin 3 dan 4, Anda dapat login di Welma menggunakan BCA ID yang telah dibuat sebelumnya ya. (2/2)";0;1;0;0;in;567255514;1361487244738002947;BankBCA;https://twitter.com/BankBCA/status/1361500338143047681
Tue Feb 16 02:18:52 +0000 2021;1361500260644831234;"@nanasunbaenim Selamat pagi, @nanasunbaenim. Jika yang dimaksud registrasi Welma tidak bisa melalui akun ini, Welma bisa didapatkan oleh Anda melalui langkah-langkah berikut: 1. Install Welma pada device Android atau iOS. 2. Menyetujui ketentuan Welma dan ketentuan BCA ID. (1/2)";0;0;0;0;in;567255514;1361487244738002947;BankBCA;https://twitter.com/BankBCA/status/1361500260644831234
Sun Feb 14 01:49:21 +0000 2021;1360768059812806664;"Kecewa dengan BCA karena Sangat Lambatnya Penanganan Masalah Aplikasi Welma - https://t.co/9Oz3ecaOQh | cc @HaloBCA";0;0;0;0;in;1117529034;1360768059812806664;MediaKonsumenID;https://twitter.com/MediaKonsumenID/status/1360768059812806664
Fri Feb 12 12:40:31 +0000 2021;1360207153240240130;"@euniceapril Mohon maaf atas ketidaknyamanan yg Ibu Eunike alami. Kami sarankan Ibu Eunike hubungi layanan Halo BCA 1500888 utk hapus koneksi kartu ATM pada aplikasi Welma.  :) Tks ^Beno";0;0;0;0;in;620977821;1360203304299503620;HaloBCA;https://twitter.com/HaloBCA/status/1360207153240240130
Fri Feb 12 12:25:13 +0000 2021;1360203304299503620;"@HaloBCA mau nanya, saya baru daftar Welma dan agak kecewa dg produk ini sehingga mau unlink kartu ATM BCA saya dg Welma. Kenapa gada opsinya di app? Dan kenapa ini app digital tp user tetap diharuskan ke kantor cabang terdekat utk pembelian produk?";1;3;0;0;in;42556892;1360203304299503620;euniceapril;https://twitter.com/euniceapril/status/1360203304299503620
Wed Feb 10 07:42:55 +0000 2021;1359407484805472258;"@aidanuramalia_ Yuk, @aidanuramalia_ segera komitmen untuk investasi dengan aplikasi Welma dari BCA. :)";0;1;0;0;in;17824435;1359384827355516928;GoodLifeBCA;https://twitter.com/GoodLifeBCA/status/1359407484805472258
Wed Feb 10 02:00:03 +0000 2021;1359321198698459140;"Mandol... Mandiri Online BCA Welma... BCA Wealth Management  #kurangkreatif";0;1;0;0;en;34150808;1359321198698459140;faxshadow__;https://twitter.com/faxshadow__/status/1359321198698459140
Tue Feb 09 04:26:56 +0000 2021;1358995775091482627;"@JayAbdul24 Dengan senang hati kami bantu informasikan, Bapak Abdul dapat registrasi BCA ID kembali ya. - Bapak dapat melakukan registrasi BCA ID tersebut di Welma H 2 (Hari Kerja) berikutnya. (case jika batch dilakukan &lt  pkl 14.00) - Bapak dapat melakukan (1/2) ^Joy";0;0;0;0;in;620977821;1358983054971133955;HaloBCA;https://twitter.com/HaloBCA/status/1358995775091482627
Tue Feb 09 04:26:56 +0000 2021;1358995775091445766;"@JayAbdul24 registrasi BCA ID tersebut di Welma H 3 (Hari Kerja) berikutnya. (case jika &gt  pkl 14.00). :) Tks (2/2) ^Joy";0;0;0;0;in;620977821;1358983054971133955;HaloBCA;https://twitter.com/HaloBCA/status/1358995775091445766
Sat Feb 06 01:56:39 +0000 2021;1357870791103287297;"Produk Investasi Naik Daun, BCA Gencar Promosikan WELMA https://t.co/tBKzBdgIrc https://t.co/u0uusrRniN";0;0;0;0;in;69247882;1357870791103287297;subhi_darajat;https://twitter.com/subhi_darajat/status/1357870791103287297
Fri Feb 05 13:59:18 +0000 2021;1357690265138384904;"Habis daftar #Welma dari BCA Ternyata harus daftar ke cabang ya @HaloBCA ? https://t.co/6E59gA0XsG";1;5;0;1;in;99193821;1357690265138384904;AzizSan44;https://twitter.com/AzizSan44/status/1357690265138384904
Fri Feb 05 08:18:05 +0000 2021;1357604392963174402;"@HaloBCA Aku pen tau seputar welma dong, dan pen mulai investasi di BCA, boleh dong di berikan arahannya terimakasih";0;2;0;0;in;1171581976207192066;1357603290662400001;SyukronRosyadi3;https://twitter.com/SyukronRosyadi3/status/1357604392963174402
Fri Feb 05 01:42:30 +0000 2021;1357504842965671940;"@Karel93483701 Dengan senang hati kami informasikan Bpk Karel. Jika BCA ID Bpk dikoneksikan ke seluruh rekening BCA, maka tidak ada batasan rekening yg akan muncul di Welma (Seluruh rekening Bpk akan tampil di Welma). :) Tks ^Lexa";0;0;0;0;in;620977821;1357502981835534340;HaloBCA;https://twitter.com/HaloBCA/status/1357504842965671940
